Date,Price,Open,High,Low,Vol.,Change %,SMA-20,BB-upper,BB-lower,Gain / Loss,Average Gain,Average loss,RS,RSI
31-May-12,1309.25,1309.00,1319.00,1297.25,2.75M,0.06%,"1,332.15",1382.527104,1281.772896,0.75,3.0875,-7.5,0.411666667,29.16174734
30-May-12,1308.50,1333.50,1334.25,1308.00,2.31M,-1.87%,"1,336.56",1393.523446,1279.601554,-25,3.05,-7.65,0.39869281,28.5046729
29-May-12,1333.50,1322.00,1334.25,1317.50,2.24M,1.41%,"1,341.16",1403.213259,1279.111741,18.5,3.4,-6.4,0.53125,34.69387755
25-May-12,1315.00,1322.50,1329.75,1312.00,1.52M,-0.57%,"1,344.16",1410.319267,1278.005733,-7.5,2.475,-6.65,0.372180451,27.12328767
24-May-12,1322.50,1315.75,1323.50,1306.00,2.17M,0.51%,"1,348.34",1417.227816,1279.447184,6.75,2.5625,-6.275,0.408366534,28.99575672
23-May-12,1315.75,1315.50,1319.00,1294.00,2.56M,0.08%,"1,352.05",1423.048073,1281.051927,1,2.7,-6.275,0.430278884,30.08356546
22-May-12,1314.75,1315.25,1326.50,1307.50,2.45M,-0.08%,"1,355.63",1426.125747,1285.124253,-1,3.5125,-6.275,0.559760956,35.88761175
21-May-12,1315.75,1291.75,1316.00,1287.25,2.05M,1.94%,"1,358.39",1426.431502,1290.343498,25,3.875,-6.225,0.62248996,38.36633663
18-May-12,1290.75,1302.00,1310.50,1289.75,2.82M,-0.81%,"1,360.74",1425.760669,1295.714331,-10.5,2.625,-6.85,0.383211679,27.70448549
17-May-12,1301.25,1323.00,1330.75,1300.50,2.91M,-1.61%,"1,364.96",1421.22955,1308.69545,-21.25,2.7625,-6.325,0.436758893,30.39889959
16-May-12,1322.50,1328.75,1339.75,1320.75,2.28M,-0.43%,"1,368.53",1416.168661,1320.881339,-5.75,2.7625,-5.55,0.497747748,33.23308271
15-May-12,1328.25,1334.50,1347.00,1325.50,2.40M,-0.43%,"1,371.31",1413.870162,1328.754838,-5.75,2.7625,-5.525,0.5,33.33333333
14-May-12,1334.00,1346.00,1351.00,1333.25,1.91M,-1.19%,"1,374.08",1411.756526,1336.393474,-16,3.7375,-5.2375,0.713603819,41.64345404
11-May-12,1350.00,1357.50,1363.25,1344.00,1.84M,-0.55%,"1,375.58",1408.645937,1342.504063,-7.5,3.7375,-4.4875,0.832869081,45.44072948
10-May-12,1357.50,1351.25,1363.75,1345.75,1.84M,0.48%,"1,376.33",1407.584567,1345.065433,6.5,3.7375,-5.1625,0.723970944,41.99438202
9-May-12,1351.00,1359.00,1360.75,1339.25,2.52M,-0.55%,"1,377.75",1407.977645,1347.522355,-7.5,4.5125,-5.1625,0.87409201,46.64082687
8-May-12,1358.50,1365.25,1368.00,1343.75,2.31M,-0.53%,"1,378.40",1406.703524,1350.096476,-7.25,4.8625,-4.7875,1.015665796,50.38860104
7-May-12,1365.75,1354.00,1370.25,1342.50,1.61M,0.24%,"1,378.33",1406.857576,1349.792424,3.25,4.8625,-5.325,0.91314554,47.73006135
4-May-12,1362.50,1386.50,1389.00,1361.50,2.08M,-1.70%,"1,378.79",1406.756127,1350.818873,-23.5,4.7,-6.0875,0.772073922,43.56894554
3-May-12,1386.00,1397.50,1402.75,1384.50,1.76M,-0.82%,"1,380.18",1407.487085,1352.862915,-11.5,4.7,-4.9125,0.956743003,48.8946684
2-May-12,1397.50,1400.50,1404.75,1389.25,1.68M,-0.21%,"1,380.39",1407.955347,1352.819653,-3,4.7,-4.4875,1.04735376,51.15646259
1-May-12,1400.50,1394.25,1411.75,1391.25,1.31M,0.50%,"1,380.18",1407.248535,1353.101465,7,4.7,-5.1125,0.919315403,47.89808917
30-Apr-12,1393.50,1400.25,1402.50,1389.75,1.32M,-0.36%,"1,380.59",1409.174061,1352.000939,-5,4.35,-5.3,0.820754717,45.07772021
27-Apr-12,1398.50,1396.75,1403.00,1386.50,1.62M,0.13%,"1,381.54",1413.044506,1350.030494,1.75,4.8125,-5.05,0.952970297,48.79594423
26-Apr-12,1396.75,1387.25,1398.25,1381.00,1.67M,0.68%,"1,381.78",1413.886197,1349.663803,9.5,4.975,-5.05,0.985148515,49.62593516
25-Apr-12,1387.25,1370.75,1387.75,1369.50,1.83M,1.26%,"1,381.85",1414.115103,1349.584897,17.25,4.5,-5.15,0.873786408,46.63212435
24-Apr-12,1370.00,1363.00,1371.25,1361.00,1.44M,0.53%,"1,382.50",1415.732435,1349.267565,7.25,3.6375,-5.4625,0.66590389,39.97252747
23-Apr-12,1362.75,1372.25,1374.75,1354.00,1.85M,-0.91%,"1,384.33",1418.657776,1349.992224,-12.5,3.275,-5.8875,0.55626327,35.74351978
20-Apr-12,1375.25,1373.75,1383.25,1371.25,1.81M,0.20%,"1,386.94",1422.294281,1351.580719,2.75,4.325,-5.2625,0.821852732,45.11082138
19-Apr-12,1372.50,1378.75,1390.00,1365.50,2.63M,-0.42%,"1,387.88",1422.919896,1352.830104,-5.75,4.4375,-5.2625,0.843230404,45.74742268
18-Apr-12,1378.25,1383.75,1386.75,1377.75,1.85M,-0.38%,"1,388.70",1422.989633,1354.410367,-5.25,4.4375,-5.4,0.821759259,45.10800508
17-Apr-12,1383.50,1364.25,1388.75,1359.25,1.85M,1.43%,"1,389.66",1423.797401,1355.527599,19.5,4.4375,-5.2625,0.843230404,45.74742268
16-Apr-12,1364.00,1366.00,1375.25,1360.50,1.96M,-0.07%,"1,390.49",1424.792431,1356.182569,-1,3.4625,-5.4625,0.633867277,38.79551821
13-Apr-12,1365.00,1385.75,1388.50,1363.75,1.94M,-1.52%,"1,392.49",1424.902358,1360.072642,-21,3.4625,-5.468,0.6332297,38.77162533
12-Apr-12,1386.00,1364.25,1386.25,1363.25,1.85M,1.61%,"1,394.49",1424.630435,1364.355565,22,3.6305,-4.418,0.821751924,45.10778406
11-Apr-12,1364.00,1357.75,1370.50,1357.50,1.74M,0.52%,"1,395.28",1425.306413,1365.254587,7,2.9055,-4.418,0.657650521,39.67365331
10-Apr-12,1357.00,1374.25,1380.75,1352.50,2.52M,-1.31%,"1,396.79",1422.987526,1370.598474,-18,2.5555,-4.518,0.565626383,36.12780095
9-Apr-12,1375.00,1375.00,1382.75,1371.75,1.08M,-1.10%,"1,398.76",1417.103088,1380.407912,-15.25,3.743,-3.618,1.034549475,50.84906942
6-Apr-12,1390.25,1390.50,1394.75,1372.00,-,0.00%,"1,398.63",1417.680166,1379.580834,0,3.743,-2.8555,1.310803712,56.72501326
5-Apr-12,1390.25,1393.25,1397.75,1384.00,1.54M,-0.22%,"1,397.74",1419.845839,1375.640161,-3,4.043,-2.8555,1.415864122,58.60694354
4-Apr-12,1393.25,1409.00,1409.00,1388.50,1.83M,-1.10%,"1,396.56",1422.560846,1370.550154,-15.5,4.7305,-2.7055,1.748475328,63.6161915
3-Apr-12,1408.75,1412.00,1414.25,1399.50,1.67M,-0.27%,"1,394.53",1427.09882,1361.96218,-3.75,5.268,-1.9305,2.728826729,73.1819129
2-Apr-12,1412.50,1407.25,1417.75,1399.00,1.72M,0.66%,"1,391.19",1430.590528,1351.795472,9.25,5.268,-2.868,1.836820084,64.74926254
30-Mar-12,1403.25,1398.00,1406.25,1395.75,1.62M,0.36%,"1,388.79",1428.571631,1349.014369,5,4.8055,-3.0805,1.55997403,60.93710373
29-Mar-12,1398.25,1399.50,1404.00,1386.25,1.83M,-0.14%,"1,387.07",1427.197572,1346.938428,-2,4.5555,-3.368,1.352583135,57.4935319
28-Mar-12,1400.25,1406.25,1412.25,1392.00,1.76M,-0.44%,"1,385.88",1426.022436,1345.738564,-6.25,5.0555,-3.268,1.546970624,60.73767045
27-Mar-12,1406.50,1415.00,1419.75,1406.00,1.25M,-0.60%,"1,384.09",1424.721669,1343.464331,-8.5,5.0555,-3.3055,1.529420663,60.46525535
26-Mar-12,1415.00,1393.75,1415.50,1392.50,1.46M,1.51%,"1,382.34",1421.909151,1342.776849,21,5.268,-2.8805,1.828849158,64.64993557
23-Mar-12,1394.00,1389.00,1395.25,1380.50,1.56M,0.36%,"1,379.96",1416.90026,1343.01074,5,4.418,-2.8805,1.5337615,60.53298623
22-Mar-12,1389.00,1397.75,1400.75,1382.50,1.68M,-0.61%,"1,378.42",1415.461062,1341.374938,-8.5,4.1805,-2.8805,1.451310536,59.20549497
21-Mar-12,1397.50,1400.00,1405.75,1394.25,1.53M,-0.18%,"1,377.12",1414.421397,1339.814603,-2.5,4.5305,-2.4555,1.845041743,64.85113083
20-Mar-12,1400.00,1404.00,1405.00,1391.75,1.58M,-0.28%,"1,375.04",1412.189262,1337.896738,-4,4.5305,-2.5305,1.790357637,64.16229996
19-Mar-12,1404.00,1397.25,1408.00,1393.50,1.52M,-0.08%,"1,373.04",1408.813328,1337.272672,-1.11,4.543,-2.3305,1.949367089,66.0944206
16-Mar-12,1405.11,1401.50,1406.25,1400.00,48.06K,0.24%,"1,370.83",1403.911477,1337.749523,3.36,4.793,-2.275,2.106813187,67.81267685
15-Mar-12,1401.75,1394.00,1403.00,1390.50,354.75K,0.54%,"1,368.31",1397.88795,1338.73705,7.5,5.25,-2.275,2.307692308,69.76744186
14-Mar-12,1394.25,1396.50,1399.75,1390.00,511.16K,-0.14%,"1,365.34",1392.633285,1338.041715,-2,4.875,-2.55,1.911764706,65.65656566
13-Mar-12,1396.25,1372.50,1397.00,1371.50,1.03M,1.73%,"1,363.01",1387.739682,1338.285318,23.75,4.875,-2.5125,1.940298507,65.98984772
12-Mar-12,1372.50,1372.75,1372.75,1366.00,905.37K,0.00%,"1,360.65",1380.567197,1340.732803,0,4.1125,-2.5125,1.63681592,62.0754717
9-Mar-12,1372.50,1366.25,1374.50,1363.25,904.65K,0.44%,"1,359.05",1380.06979,1338.03021,6,4.1125,-2.9,1.418103448,58.64527629
8-Mar-12,1366.50,1352.75,1368.50,1350.50,1.83M,1.02%,"1,357.84",1378.382877,1337.292123,13.75,3.875,-2.9,1.336206897,57.19557196
7-Mar-12,1352.75,1341.50,1354.25,1341.25,1.89M,0.80%,"1,356.86",1377.527418,1336.197582,10.75,3.3,-2.9,1.137931034,53.22580645
6-Mar-12,1342.00,1364.00,1365.75,1338.50,2.45M,-1.65%,"1,356.46",1377.762534,1335.162466,-22.5,3.05,-2.9,1.051724138,51.2605042
5-Mar-12,1364.50,1367.25,1369.50,1358.00,1.54M,-0.31%,"1,356.31",1378.078526,1334.546474,-4.25,3.05,-1.775,1.718309859,63.21243523
2-Mar-12,1368.75,1374.50,1377.00,1365.00,1.46M,-0.42%,"1,355.04",1377.750976,1332.324024,-5.75,3.8625,-1.5625,2.472,71.19815668
1-Mar-12,1374.50,1362.25,1375.25,1358.75,1.97M,0.73%,"1,352.74",1378.689619,1326.785381,10,4.0125,-1.275,3.147058824,75.88652482
29-Feb-12,1364.50,1371.25,1377.25,1356.75,2.28M,-0.51%,"1,350.00",1377.773046,1322.226954,-7,4.0875,-1.275,3.205882353,76.22377622
28-Feb-12,1371.50,1367.25,1373.75,1364.50,1.54M,0.31%,"1,347.19",1379.756405,1314.618595,4.25,4.0875,-0.9625,4.246753247,80.94059406
27-Feb-12,1367.25,1363.25,1370.75,1353.00,1.66M,0.29%,"1,344.06",1378.734981,1309.390019,4,3.875,-1.1375,3.406593407,77.30673317
24-Feb-12,1363.25,1363.00,1368.50,1361.50,1.17M,0.02%,"1,341.33",1376.922198,1305.727802,0.25,3.675,-1.275,2.882352941,74.24242424
23-Feb-12,1363.00,1356.00,1363.75,1350.25,1.60M,0.52%,"1,338.93",1374.769731,1303.080269,7,3.6625,-1.525,2.401639344,70.60240964
22-Feb-12,1356.00,1359.75,1364.00,1353.00,1.44M,-0.29%,"1,336.79",1371.673131,1301.901869,-4,3.75,-1.525,2.459016393,71.09004739
21-Feb-12,1360.00,1366.75,1369.50,1355.75,1.58M,0.02%,"1,334.56",1369.961309,1299.163691,0.25,3.775,-1.325,2.849056604,74.01960784
17-Feb-12,1359.75,1354.75,1361.25,1353.00,1.25M,0.37%,"1,332.11",1366.875409,1297.349591,5,3.775,-1.325,2.849056604,74.01960784
16-Feb-12,1354.75,1341.75,1357.25,1334.25,1.96M,0.93%,"1,329.66",1363.105804,1296.219196,12.5,3.5375,-1.325,2.669811321,72.75064267
15-Feb-12,1342.25,1354.80,1358.00,1338.00,2.28M,-0.41%,"1,327.45",1359.740051,1295.159949,-5.5,3.325,-1.325,2.509433962,71.50537634
14-Feb-12,1347.75,1349.25,1352.00,1337.75,1.74M,-0.09%,"1,325.45",1358.817412,1292.082588,-1.25,3.975,-1.05,3.785714286,79.10447761
13-Feb-12,1349.00,1347.25,1352.25,1342.75,1.24M,0.63%,"1,322.53",1357.859827,1287.190173,8.5,3.9875,-0.9875,4.037974684,80.15075377
10-Feb-12,1340.50,1348.00,1348.25,1333.75,1.71M,-0.57%,"1,319.53",1355.576462,1283.473538,-7.75,3.5625,-1.125,3.166666667,76
9-Feb-12,1348.25,1347.00,1352.75,1340.75,1.76M,0.09%,"1,317.09",1353.754664,1280.420336,1.25,3.7375,-0.7375,5.06779661,83.51955307
8-Feb-12,1347.00,1344.25,1348.25,1338.25,1.54M,0.17%,"1,314.09",1349.825684,1278.349316,2.25,3.7875,-0.7375,5.13559322,83.70165746
7-Feb-12,1344.75,1339.00,1345.75,1331.75,1.50M,0.43%,"1,311.04",1345.331613,1276.743387,5.75,4.2,-0.7375,5.694915254,85.06329114
6-Feb-12,1339.00,1336.50,1340.50,1330.25,1.20M,0.00%,"1,307.58",1341.519265,1273.630735,0,3.975,-0.7375,5.389830508,84.35013263
3-Feb-12,1339.00,1322.75,1342.00,1320.00,1.71M,1.23%,"1,304.34",1338.012133,1270.662867,16.25,4.0375,-0.7375,5.474576271,84.55497382
2-Feb-12,1322.75,1320.25,1326.00,1317.00,1.36M,0.23%,"1,301.04",1333.316414,1268.758586,3,3.225,-0.7375,4.372881356,81.38801262
1-Feb-12,1319.75,1307.75,1327.00,1303.75,1.90M,0.88%,"1,298.55",1331.445608,1265.654392,11.5,3.125,-0.7375,4.237288136,80.90614887
31-Jan-12,1308.25,1309.00,1317.50,1302.25,1.89M,-0.06%,"1,296.16",1329.507694,1262.817306,-0.75,3.525,-0.7375,4.779661017,82.69794721
30-Jan-12,1309.00,1314.00,1314.50,1296.00,1.71M,-0.27%,"1,293.38",1331.450928,1255.299072,-3.5,3.525,-0.95,3.710526316,78.77094972
27-Jan-12,1312.50,1314.75,1319.25,1307.00,1.73M,-0.21%,"1,290.80",1331.314325,1250.285675,-2.75,4.175,-0.775,5.387096774,84.34343434
26-Jan-12,1315.25,1320.75,1329.75,1309.25,2.01M,-0.38%,"1,287.40",1331.50108,1243.29892,-5,4.175,-1.425,2.929824561,74.55357143
25-Jan-12,1320.25,1311.25,1324.75,1303.00,1.97M,0.67%,"1,284.65",1328.295823,1241.004177,8.75,4.175,-1.175,3.553191489,78.03738318
24-Jan-12,1311.50,1311.25,1311.75,1301.50,1.48M,0.04%,"1,281.65",1323.190215,1240.109785,0.5,4.3,-1.175,3.659574468,78.53881279
23-Jan-12,1311.00,1307.50,1318.25,1305.00,1.61M,0.02%,"1,278.53",1320.013711,1237.036289,0.25,4.9125,-1.175,4.180851064,80.69815195
20-Jan-12,1310.75,1310.00,1311.75,1304.75,1.42M,0.02%,"1,274.79",1317.410472,1232.164528,0.25,4.9125,-1.175,4.180851064,80.69815195
19-Jan-12,1310.50,1302.75,1311.50,1299.25,1.84M,0.63%,"1,271.05",1313.504186,1228.595814,8.25,6.75,-1.175,5.744680851,85.17350158
18-Jan-12,1302.25,1289.00,1304.25,1286.50,2.01M,1.01%,"1,265.48",1314.838288,1216.111712,13,6.3375,-2.4775,2.5580222,71.89449801
17-Jan-12,1289.25,1285.25,1302.50,1281.25,1.84M,0.02%,"1,261.62",1310.943705,1212.286295,0.25,6.04,-2.4775,2.437941473,70.91282653
13-Jan-12,1289.00,1292.00,1295.00,1272.75,2.12M,-0.21%,"1,258.05",1309.234368,1206.870632,-2.75,6.3025,-2.4775,2.543895055,71.78246014
12-Jan-12,1291.75,1288.25,1297.50,1280.75,1.76M,0.27%,"1,254.23",1307.078218,1201.376782,3.5,6.3025,-3.0275,2.081750619,67.55091104
11-Jan-12,1288.25,1286.00,1289.50,1279.25,1.80M,0.17%,"1,250.95",1302.103427,1199.801573,2.25,6.1275,-3.4775,1.762041697,63.79489849
10-Jan-12,1286.00,1275.00,1292.00,1274.50,1.53M,0.82%,"1,248.30",1296.736932,1199.868068,10.5,6.015,-4.6525,1.292853305,56.38621983
9-Jan-12,1275.50,1274.75,1277.75,1267.25,1.44M,0.10%,"1,246.94",1292.347901,1201.532099,1.25,6.6275,-4.6525,1.424502955,58.75443262
6-Jan-12,1274.25,1273.25,1282.25,1266.75,1.69M,0.10%,"1,244.97",1288.541709,1201.388291,1.25,6.565,-6.0525,1.084675754,52.03090945
5-Jan-12,1273.00,1273.25,1278.00,1259.75,1.82M,0.00%,"1,244.45",1286.802874,1202.102126,0,6.9525,-6.0525,1.148698885,53.46020761
4-Jan-12,1273.00,1272.00,1274.75,1262.75,1.42M,0.08%,"1,243.55",1284.074027,1203.030973,1,6.9525,-6.0525,1.148698885,53.46020761
3-Jan-12,1272.00,1274.75,1280.00,1270.25,1.57M,1.56%,"1,242.65",1281.170199,1204.134801,19.5,7.4775,-6.0525,1.235439901,55.26607539
30-Dec-11,1252.50,1256.75,1260.50,1250.75,692.36K,-0.40%,"1,241.23",1277.198226,1205.256774,-5,6.5025,-6.0525,1.074349442,51.7921147
29-Dec-11,1257.50,1244.00,1258.50,1243.75,878.74K,1.04%,"1,240.78",1276.377729,1205.177271,13,6.5025,-5.9275,1.097005483,52.31295253
28-Dec-11,1244.50,1260.00,1264.50,1243.00,1.01M,-1.25%,"1,240.20",1275.028556,1205.376444,-15.75,8.3275,-5.9275,1.40489245,58.41809891
27-Dec-11,1260.25,1260.50,1264.00,1256.00,508.26K,0.00%,"1,237.80",1277.637151,1197.967849,0,8.6025,-5.14,1.673638132,62.59778061
23-Dec-11,1260.25,1249.50,1260.75,1248.75,693.97K,0.90%,"1,234.34",1277.830115,1190.849885,11.25,10.4775,-5.14,2.038424125,67.08820234
22-Dec-11,1249.00,1236.00,1251.00,1232.25,1.33M,1.03%,"1,229.00",1283.828737,1174.176263,12.75,9.915,-5.465,1.814272644,64.46684005
21-Dec-11,1236.25,1236.00,1249.00,1223.00,1.99M,0.02%,"1,224.55",1286.526174,1162.578826,0.25,9.2775,-6.6025,1.405149565,58.42254408
20-Dec-11,1236.00,1199.00,1237.25,1198.75,1.83M,3.09%,"1,221.88",1286.295546,1157.459454,37,9.265,-7.0025,1.323098893,56.95404949
19-Dec-11,1199.00,1212.00,1219.75,1195.50,1.68M,-2.13%,"1,219.62",1285.114057,1154.115943,-26.05,7.415,-8.165,0.908144519,47.59306804
16-Dec-11,1225.05,1218.25,1229.25,1217.25,75.19K,0.58%,"1,220.37",1285.210404,1155.519596,7.05,7.415,-6.9,1.074637681,51.79881243
15-Dec-11,1218.00,1212.75,1227.00,1204.50,327.31K,0.45%,"1,219.85",1284.702342,1154.997658,5.5,7.0625,-7.7125,0.915721232,47.80033841
14-Dec-11,1212.50,1226.00,1232.50,1209.00,593.67K,-1.12%,"1,220.50",1285.534606,1155.465394,-13.75,6.7875,-8.8625,0.765867419,43.37060703
13-Dec-11,1226.25,1235.00,1249.75,1218.50,1.00M,-0.73%,"1,222.58",1289.164493,1155.985507,-9,6.8625,-8.175,0.839449541,45.63591022
12-Dec-11,1235.25,1256.00,1260.50,1226.00,909.00K,-1.87%,"1,223.89",1291.803562,1155.971438,-23.5,6.8625,-8.175,0.839449541,45.63591022
9-Dec-11,1258.75,1235.50,1260.50,1228.50,1.14M,1.84%,"1,225.20",1295.028286,1155.371714,22.75,8.0625,-7,1.151785714,53.52697095
8-Dec-11,1236.00,1263.75,1272.00,1230.75,2.44M,-2.22%,"1,224.14",1292.446487,1155.828513,-28,7.525,-7,1.075,51.80722892
7-Dec-11,1264.00,1255.50,1268.00,1244.00,2.72M,0.72%,"1,223.61",1291.698644,1155.526356,9,7.525,-7.9875,0.942097027,48.50926672
6-Dec-11,1255.00,1253.25,1265.75,1245.25,2.19M,0.00%,"1,224.08",1293.430131,1154.719869,0,7.8625,-7.9875,0.984350548,49.60567823
5-Dec-11,1255.00,1248.00,1266.25,1248.00,2.33M,0.92%,"1,224.20",1293.798397,1154.601603,11.5,8.1875,-7.9875,1.025039124,50.61823802
2-Dec-11,1243.50,1243.50,1262.75,1242.00,2.18M,0.00%,"1,224.00",1293.247839,1154.752161,0,7.6125,-8.225,0.925531915,48.06629834
1-Dec-11,1243.50,1243.75,1251.00,1235.75,2.11M,-0.20%,"1,224.61",1294.796933,1154.428067,-2.5,8.6875,-8.225,1.056231003,51.36733186
30-Nov-11,1246.00,1195.00,1246.75,1183.00,3.30M,4.14%,"1,224.15",1293.931124,1154.368876,49.5,9.175,-8.1,1.132716049,53.11143271
29-Nov-11,1196.50,1190.75,1206.00,1186.25,2.42M,0.46%,"1,223.08",1292.097136,1154.052864,5.5,6.7,-9.3375,0.717536814,41.77708496
28-Nov-11,1191.00,1172.00,1196.25,1169.25,2.36M,3.25%,"1,225.71",1294.489844,1156.935156,37.5,6.425,-10.925,0.588100686,37.03170029
25-Nov-11,1153.50,1160.25,1173.75,1147.50,1.52M,-0.56%,"1,230.21",1301.169543,1159.255457,-6.5,4.55,-11,0.413636364,29.26045016
23-Nov-11,1160.00,1182.75,1185.00,1158.50,2.33M,-1.92%,"1,236.66",1301.442142,1171.882858,-22.75,6.8,-10.675,0.637002342,38.91273247
22-Nov-11,1182.75,1190.75,1199.00,1179.25,2.31M,-0.67%,"1,240.54",1294.352308,1186.722692,-8,7.45,-9.5375,0.78112713,43.85577631
21-Nov-11,1190.75,1208.00,1209.00,1180.50,2.40M,-1.92%,"1,242.63",1289.835196,1195.414804,-23.25,7.45,-10.2625,0.725943971,42.0606916
18-Nov-11,1214.00,1215.00,1229.75,1208.75,2.18M,-0.06%,"1,245.44",1285.847854,1205.027146,-0.75,8.0375,-9.1,0.883241758,46.90007294
17-Nov-11,1214.75,1231.25,1241.75,1206.50,3.10M,-1.32%,"1,246.50",1284.474022,1208.525978,-16.25,9.3,-9.0625,1.026206897,50.64669843
16-Nov-11,1231.00,1254.50,1258.75,1230.50,2.71M,-1.83%,"1,246.26",1285.121718,1207.403282,-23,9.475,-8.25,1.148484848,53.45557123
15-Nov-11,1254.00,1251.50,1262.25,1234.00,2.24M,0.12%,"1,245.04",1287.316733,1202.758267,1.5,9.475,-7.925,1.195583596,54.45402299
14-Nov-11,1252.50,1264.25,1270.75,1243.50,1.89M,-0.71%,"1,243.49",1286.64708,1200.32792,-9,10.85,-7.925,1.369085174,57.78961385
11-Nov-11,1261.50,1237.50,1264.75,1233.75,1.60M,1.94%,"1,240.56",1288.782903,1192.342097,24,10.85,-8.7375,1.241773963,55.39246969
10-Nov-11,1237.50,1226.25,1245.00,1218.25,2.58M,0.98%,"1,238.45",1286.509886,1190.390114,12,10.7125,-8.7375,1.226037196,55.07712082
9-Nov-11,1225.50,1273.25,1274.00,1222.75,3.25M,-3.75%,"1,236.48",1287.832596,1185.117404,-47.75,10.1125,-8.75,1.155714286,53.61166335
8-Nov-11,1273.25,1257.50,1275.25,1248.50,2.24M,1.25%,"1,235.11",1289.07581,1181.14919,15.75,10.55,-6.3625,1.658153242,62.37989653
7-Nov-11,1257.50,1253.25,1259.50,1232.00,1.98M,0.52%,"1,230.93",1285.422731,1176.427269,6.5,9.7625,-6.4375,1.516504854,60.26234568
4-Nov-11,1251.00,1255.75,1258.75,1234.50,2.24M,-0.38%,"1,227.60",1283.370536,1171.829464,-4.75,11.2375,-6.4375,1.745631068,63.57850071
3-Nov-11,1255.75,1234.25,1259.75,1213.50,2.82M,1.74%,"1,222.80",1286.106398,1159.493602,21.5,11.2375,-6.325,1.776679842,63.98576512
2-Nov-11,1234.25,1223.50,1238.75,1216.50,2.26M,0.80%,"1,217.89",1285.527895,1150.247105,9.75,11.2875,-6.325,1.78458498,64.08800568
1-Nov-11,1224.50,1247.50,1248.00,1208.50,3.67M,-1.98%,"1,212.93",1289.485795,1136.364205,-24.75,11.875,-6.325,1.877470356,65.24725275
31-Oct-11,1249.25,1280.00,1280.75,1245.25,2.24M,-2.48%,"1,207.38",1295.606379,1119.143621,-31.75,13.2375,-5.0875,2.601965602,72.23738063
28-Oct-11,1281.00,1282.25,1284.25,1272.75,1.93M,-0.12%,"1,199.23",1300.341907,1098.108093,-1.5,13.2375,-5.4875,2.412300683,70.69425901
27-Oct-11,1282.50,1238.00,1289.25,1237.50,3.32M,3.64%,"1,191.48",1289.926685,1093.023315,45,13.2375,-6.925,1.911552347,65.65406076
26-Oct-11,1237.50,1225.00,1242.50,1216.50,2.70M,1.06%,"1,185.16",1274.838859,1095.486141,13,11.3625,-6.925,1.640794224,62.13260424
25-Oct-11,1224.50,1247.00,1254.50,1222.25,2.64M,-1.80%,"1,180.73",1268.254379,1093.195621,-22.5,10.7125,-7.9625,1.345368917,57.36278447
24-Oct-11,1247.00,1229.75,1252.50,1226.75,2.01M,0.95%,"1,177.98",1263.137523,1092.812477,11.75,11.2625,-6.8375,1.647166362,62.22375691
21-Oct-11,1235.25,1208.75,1235.75,1208.00,2.12M,2.09%,"1,173.55",1252.588065,1094.511935,25.25,12.1125,-6.8375,1.771480804,63.9182058
20-Oct-11,1210.00,1206.75,1216.25,1192.50,2.90M,0.29%,"1,168.28",1243.986867,1092.563133,3.5,11.1625,-6.8375,1.632541133,62.01388889
19-Oct-11,1206.50,1222.75,1227.25,1201.50,2.43M,-1.35%,"1,163.95",1239.508378,1088.391622,-16.5,10.9875,-8.45,1.300295858,56.52733119
18-Oct-11,1223.00,1194.00,1229.75,1185.50,2.98M,2.43%,"1,161.41",1234.316235,1088.508765,29,10.9875,-9.6375,1.140077821,53.27272727
17-Oct-11,1194.00,1218.25,1230.75,1193.50,2.39M,-2.07%,"1,160.06",1229.059616,1091.065384,-25.25,9.5375,-9.725,0.980719794,49.51330305
14-Oct-11,1219.25,1197.50,1221.50,1193.00,2.24M,1.77%,"1,160.25",1229.654611,1090.845389,21.25,9.5375,-9.412,1.013334042,50.3311433
13-Oct-11,1198.00,1198.50,1204.25,1185.25,2.32M,-0.02%,"1,160.12",1229.08758,1091.16142,-0.25,8.7495,-9.412,0.929611135,48.17608678
12-Oct-11,1198.25,1187.50,1216.00,1180.75,2.56M,0.74%,"1,160.79",1231.514111,1090.059889,8.75,9.887,-9.3995,1.051864461,51.2638374
11-Oct-11,1189.50,1190.50,1194.75,1180.75,1.95M,-0.13%,"1,160.30",1230.067267,1090.531733,-1.5,10.2995,-9.3995,1.095749774,52.28437992
10-Oct-11,1191.00,1157.75,1192.25,1156.50,1.78M,3.12%,"1,159.40",1228.03646,1090.76254,36,10.712,-9.3245,1.148801544,53.46243106
7-Oct-11,1155.00,1157.25,1173.75,1144.75,2.87M,-0.22%,"1,158.01",1225.06286,1090.96114,-2.5,9.1745,-9.3245,0.983913347,49.59457268
6-Oct-11,1157.50,1135.00,1160.50,1129.00,2.90M,1.98%,"1,158.16",1225.19791,1091.12609,22.5,9.1745,-10.587,0.866581657,46.42613162
5-Oct-11,1135.00,1114.50,1141.25,1106.50,3.04M,1.93%,"1,159.57",1227.732782,1091.416218,21.5,8.0495,-11.2495,0.715542913,41.709415
4-Oct-11,1113.50,1087.50,1119.75,1068.00,4.19M,2.51%,"1,162.77",1232.074812,1093.474188,27.25,8.6995,-11.2495,0.773323259,43.60870219
3-Oct-11,1086.25,1124.00,1133.00,1085.20,3.50M,-3.53%,"1,165.32",1230.628621,1100.020379,-39.75,7.337,-11.487,0.638722034,38.97683808
